gene_name,log2_mod_coefs,log_fdr_adj_p
Ercc3,-1.3128529011906327,1.8670426275715808
Scrg1,1.7859204903116224,1.2961997907475287
Trim24,1.50533651779419,1.2941818966842291
Kcnt2,1.817472513775411,2.095673237841043
Cdh5,-1.731745185930782,1.2485553486491063
Mvd,-2.069202324287554,1.2424142412771917
Tpcn2,1.8044065203719615,1.685789751500236
Sorbs2,1.1064278523167956,2.915419672963906
Pglyrp1,2.1013410265497168,1.1923165685877066
Minar1,2.3580154705153475,1.798187420554697
Atp6v0a4,3.2267924174106897,1.43809060601386
Rsbn1l,1.361672184928247,1.725443666931276
Phtf2,-1.2181427757051875,1.3400282868377922
Stk4,2.588026442638013,1.4787063311978765
Cdh6,-1.823312250676065,1.5864976807294835
Slc6a12,1.0085796895646153,2.030763364487316
Extl3,1.2669390894718906,2.1077261930802855
Tbc1d8,-1.919999776147428,11.846405864654132
Tmem86a,-3.396848903820025,1.1775014411136095
Abhd18,2.1607230202573953,5.504201271750945
Nepro,1.8238237216030095,1.4386334162391858
Exoc5,2.629203365893496,1.1297161884084053
Tp53bp1,-1.6883448171473137,1.5779951526600207
Fam172a,-1.1127100335825035,2.395846915338664
Zmym6,1.736295408261849,1.0151580377233054
Cdca4,2.7850283482260596,1.2853852389077387
Gpat2,1.1093778796192095,1.745727873873465
Dsp,4.020767953122163,1.1460161859511393
Med27,-1.745057216176597,2.1973749133994582
Ankrd34c,1.4142795862232018,2.0969839403195096
Alpl,2.2625459291764933,1.2076187467707238
Il6st,-1.4296887810578212,1.2786898958822066
Ahi1,1.013569617950227,1.5773233640442175
Neto1,-1.7004227791711408,1.1306320111775252
Tbc1d7,2.175400658414848,2.6069201724613693
Matn4,-1.7756892298749754,1.0323956328388504
Rasgrf1,-1.7297103231571216,1.0583354799752238
Esco1,1.8913712971173813,1.2801231813101634
Ptges2,1.473488708154736,3.2732299384891372
Jade1,1.1512740133958397,1.570017073503444
Ecsit,1.6877779688320869,1.034584648198771
Utp6,-1.1040593462098862,3.3237140314763187
Pnoc,1.7004012123657253,3.455976930527362
Zgpat,1.663428370998405,1.023871649558374
AABR07027306.1,1.503727341281382,1.102704023919409
AABR07026291.1,1.0496083370423681,3.4640292341805545
Zfp710,1.9279385027482827,2.0651949862764303
Syt10,2.975446889331288,3.5442796157105003
Extl2,1.3575632434990585,1.5416401153381967
Aamp,-1.905199009729178,1.709206633605215
Lox,-1.3391320128679212,1.6403801053015123
Arntl,1.4872587956063252,1.2891847368916352
Sys1,-1.1562780062962805,1.3651684327782803
Armc8,-1.5017849423287946,1.3913355171859079
AC128859.1,3.0898452084962957,1.2198945587174703
Nedd9,1.414415397299782,1.4347910394014423
Zic1,-1.7392078378844382,1.0574179654407032
Aqp8,1.9094343098870243,2.756122727244045
Kcnd3,-1.2916126663027545,1.0803326012132597
Ric3,1.3339599276411065,1.5528787062272738
Hagh,1.9196179367293296,1.042606362839668
Ppie,2.168826381961766,1.9474326335381869
Wfdc8,2.109870579230791,2.2007844574751503
Pdcd4,-1.765835560707752,1.9801652738114435
Hap1,1.0687399011154388,1.084125647966805
Epc1,-1.5705052220698221,2.633545525738282
Zic4,1.2788277762435163,1.941200487217883
Lats1,1.300415443252922,1.1760864388078296
Ifitm2,2.2108099841741615,1.8648982891892154
Slc11a1,2.306489515720189,1.366164159983455
Pdia3,-1.1816721240532178,1.85487919639902
Naxd,-2.1781873427535428,1.178386508194966
Tjp2,1.480934640448067,2.1487992731558387
Abhd16b,1.7441819999211838,2.626922899356064
Plin1,2.8813801532790015,4.3684543274559156
Gpam,-1.0565439357249988,1.5411539533404433
Sae1,-2.1384220063113824,1.0052982750577766
Spata6l,1.637223368946577,1.1013308562334192
Spg7,1.6944405368220705,1.153298219776758
Clic3,-2.494173743355273,1.484436191845439
Bbs9,-1.9736310061125653,2.285666774123436
Fxn,2.3846522639519137,1.7836609424479015
Nt5c1a,-1.9246377602863238,1.5351700434840445
Obsl1,1.2607141849379695,1.5181394444068383
Jup,-1.8053074867701073,1.3300184962288255
Usp5,-1.6155142085151426,1.1920482280561917
Midn,1.3847179320493843,1.3241920378353822
Tmem14c,1.1616248683687769,1.415304817699728
Dipk1c,-1.8982382228400092,1.506364959784605
Nelfa,2.015412917424706,1.1028549992091705
Tead1,2.0565495206572346,1.1247399867770065
Atic,-1.3978712197296923,1.6623097333287291
Rbp4,2.2897151399313844,1.115332055115054
Ctbs,-1.9602853969937408,1.0765947696226164
Cul3,1.488909702829708,2.049587072272707
Abcc12,1.7851765209237425,1.1172714584843049
Taok1,-1.3221924560165896,2.2082025863353034
Hypk,-1.4539735607663216,1.4081343747635424
Parva,-1.668580404806493,1.0325272559675174
Loxl4,1.339065401623021,2.970491717615843
Zswim1,1.2332902233183898,2.0884643193026955
Slc2a13,-1.405556393967402,1.2367236213659722
Wnt7b,-1.7861752986252284,1.2463055029606795
Klf13,-2.6724005127248827,1.025175090545328
Gipr,1.4242244565741669,1.050184275228144
Fer,1.440334831557932,1.454236004618969
Rpf1,2.0647298487594155,1.101620999994295
Ccdc106,-1.4329690228379384,2.1040216429717566
Lims2,-1.2323402357099644,1.3202284943273745
Snta1,-1.5439141183662182,1.2665139552919669
Tkt,1.0667379497454998,1.5277909368889693
Cdk10,1.277652521682237,1.4467870190066807
Fars2,2.269132697655462,1.1382924574500264
Nptxr,-1.1973983275549989,2.1355638352550157
Acoxl,2.5211839520531947,2.3972327952586254
Tmem67,1.5115457852334553,1.875064322752341
Coq9,-1.375450285602274,1.0339818200560975
Ppp1r3g,1.0541526330998776,4.35037549734954
Myo9b,1.20078996495022,1.602885565683306
Rpl7l1,1.3356932271563438,2.352747077626532
Fam136a,3.6119334342000267,1.2801285745794424
Pcsk4,1.249397527148344,1.2284785135395475
Cetn1,1.2923313497720117,1.2772523984680715
Letm1,-1.7937105927798427,1.0427910575626045
Il33,-1.1956597471744361,2.62407546984402
Tmem204,1.2460712763304762,1.307381661453112
Usp10,-1.7685517855420152,1.1719429857991173
Kdm1b,1.212313445226664,1.5066905861214663
Dsg2,2.5083702623761925,1.5351704442154503
Mxd3,-2.3652311327436997,1.2404039946939576
Zfp524,2.190248117873964,3.922351546603363
RGD1561517,1.3180346822792477,1.973600498711166
Mamdc4,1.529135513147603,1.4141525496763403
Utp15,-1.6455447880631753,1.2062561237989997
Pde6c,2.2795601018161045,1.188301025620338
Sfmbt1,1.1823303532408427,1.7817476498072267
AABR07028769.1,1.8814401887006948,2.3983174308907738
Prpf4b,1.7845480505803284,1.2083096633696357
Emilin3,2.4131148053348523,1.5368440498600615
Slc14a1,-1.256175190999184,1.4449338169292296
Bcs1l,-1.7163593443766512,1.00598788924877
Kctd19,1.7934494634013392,1.051845880935611
Sap130,-1.7135351034520208,1.5774641739854278
Il25,-2.636356085836797,1.3122502129678928
Pla2g2d,3.240792043348905,1.128323310584787
Pifo,2.779804986292407,1.4406057678051947
Pnma8b,-1.5307338480935675,2.0101918589257335
Pcif1,1.551927126249407,1.163677785037711
Plppr5,1.309575098696938,1.3149169803496985
Ldlrad4,-1.8436752486373622,1.018937821903257
Rnf25,1.167425829448187,1.3841704244623558
Fancc,1.0135093957671015,1.2265658006965507
Lipt2,1.6021930604356138,1.5219084321925533
Stk36,-1.6031224634672314,1.7411685055035402
Mapk1ip1,-2.0570161399746625,1.3114572582814867
Slc25a33,1.6447129282197968,1.5872914574891415
Pxmp4,1.355623573660389,2.258724546960507
Atg13,1.3012690081503706,1.061761209772722
Plxna1,-1.1856622370730163,2.0365215609402534
Cerk,1.4470306166221623,1.5046907375539778
Otud3,-1.7030616540129022,1.2497636061452881
Tmem110,1.0070046318363055,8.930103901349385
Rab28,-1.2974739437381104,1.3939547980365086
Pxdc1,2.2424686595214034,2.458245431453271
Lhpp,1.131270008330626,2.0468256064561317
Dpyd,3.093721541067187,1.0615130035194122
Med10,2.9754164401365184,1.1531940555520737
Akr1e2,2.5600164561892447,1.3959873466195745
Mvb12b,-1.9040554339423255,1.749908380914228
RGD1308601,1.776675077565287,2.5423332603309508
Ica1l,1.2351583057702296,1.1696175622462612
Tacc3,2.8129777648047267,1.0162438082362277
Tmem50a,-1.464604348700558,1.1832284248835627
Phrf1,1.1563066074212096,1.5597880636626107
Rsrp1,1.4050273773041582,1.1118061857787744
Mertk,-1.6480120095996353,1.4118205399088144
AC103221.1,-1.9365156987886718,1.532624916136535
Zyx,-1.2838774171663236,1.3237094425752403
Rps3,1.618312851217605,1.0205523921565713
Rab4a,1.192181286090154,1.154637252131308
Trappc6a,2.1565483713761098,4.069574669631216
Ppargc1b,1.1542512647239898,2.274127609598534
H6pd,1.2640205610420998,1.4803048553383065
Gpr157,4.114782285779536,1.495664470993414
Fbln7,2.5979461320243837,1.2183246243956019
Mrpl34,-3.0857727615722434,1.0287287765588788
Gins2,-2.2104614555844706,1.1115124621101358
Gnat1,4.056269773358328,1.2605053902634524
Cnga4,1.6845048464733776,1.322396339909551
Vps35,-1.310835036504751,1.5743130629126494
Cyp20a1,1.9117154953679152,1.384998916027121
Acbd5,-1.9250956684698783,1.6716063209405674
Itih3,1.4657822077186207,1.6162751738117256
Ppp1r37,-1.3484112829847525,1.1410751167033035
Usp3,1.2766083186751025,1.2913299381180465
Arl6ip1,-1.2943836698163265,1.8414290574045864
Mccc2,1.4152301851661448,1.268654401583397
Ca12,-1.6593163574288072,1.084097610265295
Lrif1,2.403909762004438,1.0511383184929566
Atf4,1.2122027557037336,1.1997703074140729
Actn2,-1.6299477854571436,1.493419511092931
Dnajc21,3.0858947219859965,1.184895177459047
Tcaf1,-1.600685398038274,1.6394675599615947
Dvl2,1.4111878021457056,1.5887626178662777
Tbx10,-1.51467842368145,2.8940003942556913
Septin2,2.3858632908129387,1.1230286648563284
Cfap100,1.4650148561070908,1.35379273492484
Afg3l2,1.9822066700193313,1.049117176301706
Cnksr3,2.242480012721177,1.3992721176637801
Bccip,-1.2433511407535425,2.0111369779017356
Ppp6r1,-1.13094166451973,2.0108490092094975
Sv2c,1.6339380796285587,1.7834565170594423
Nkiras2,3.656907611466296,1.2071425275084504
Tspan17,-1.9435947497962307,1.0006004355295186
Tubgcp2,-1.2488012644133277,2.3283631935949245
Ipcef1,2.2666824531681553,1.0691380623298787
Prkab2,-1.0074797958827202,1.218305238875046
Slc27a1,-1.3275744634145663,1.691153163075425
Syt5,-1.5588621120588702,1.1882549713765422
Clptm1,-1.398509850926166,1.3332003860442505
Park7,-1.922796726637254,2.5793733376745007
Chrm1,-1.0917525748884267,2.2721883632914723
Dnph1,2.421060418224827,1.2996068569455055
Csf1r,1.206769440469209,1.8507226666396126
Mitd1,2.167577335605555,3.545256429232021
Gfpt1,-1.3198963310133445,2.8393872753902736
Pprc1,-1.9078182133145474,1.5391344805669256
Slc20a1,1.5332067033929575,1.4942824251735758
Qsox2,-2.2168628308938114,1.0300675506621504
Rabepk,-1.837931917536217,1.122525890932245
Pde6d,1.50289710346087,2.2719728036317113
Rev1,1.1665642831853975,3.197368134705311
Leng8,1.4181694225517485,1.4051111928162618
Ap3m2,-1.695058795590712,1.0017092352494072
Csf1,1.138840786887139,1.88902270321992
Jak3,1.9730051109830926,1.0623541223699622
Abcb6,1.9823864488152017,1.2890310535312066
Phkg2,1.0704581071347725,1.0508971319365399
Jph3,-1.6929873422667172,1.5689738050157351
Rpl18a,-1.4147834107982775,1.2197097501431473
Rpp25,-1.5656677576829403,1.2918191712432296
Stx5,1.2282033816559856,2.2170685924940448
Abcc10,1.6175228175558123,1.0802966353566525
Zfp629,-1.1936670896889308,1.3624311154767192
Hcrt,2.3416518818882563,1.831312057319776
Mchr1,2.761170089202224,3.6371460011431136
C5,2.188956142965895,1.6476278261860084
Armc4,3.0423886766880077,1.0122808000761652
Mkx,-1.9659450650980241,1.6189447519220455
Pank1,3.1261299207648796,1.2005537303314822
Tsnaxip1,2.4214560577432986,1.1565361552768638
AABR07001382.1,1.5337506914127559,1.9152644392911884
Tjap1,1.8425836314224981,1.0873715000294675
Grk2,-1.6901468853886188,2.3068118666696997
Ilk,1.563193225879235,4.529015776081144
Dpp8,-1.1708905004323638,1.8571966011631427
Jakmip2,-1.2851569502363787,1.417288301171158
Il27,1.6213569639403136,1.6920226146862485
Tmem53,1.9307862168883652,2.223119712791608
Dnajb7,1.5597657076097022,1.089184248675194
P2rx5,2.887708118630989,1.4805288698217243
Ampd2,-1.0303443857564403,1.6534680646936317
Fsd2,-2.2620765473926268,2.1029337278704565
Sh3bp4,-1.6690970032674302,1.2375550436930733
Fchsd2,1.3621723597544615,1.0985043816066358
Dll3,2.1923245604622625,1.0250984518059498
Ctrl,1.4606045625485127,2.5678737169272847
Ablim3,-1.3401079523536181,1.2448628341976624
Slx1b,1.019815709464637,3.2774048073419118
Eri3,1.5226866996574597,2.102035080110831
Hhatl,2.1645315272938475,2.0729596057054125
Tmem79,-1.4792734007212718,1.3872149504885403
Msln,-3.3472185334152607,1.437449531402721
Stat5a,1.9772567048819512,1.9964137296759688
Hnrnpul2,1.0824508074228976,1.480263996990226
Idnk,2.3137712036670273,2.0480171665048714
Smg5,-1.6301385415304865,1.3570084044216895
Haghl,1.7632778040526798,1.7773379795639472
Colq,-1.8559750335123528,1.6493129613654967
Ppfibp2,1.0933480571412895,1.4594385914255545
Art2b,1.8466203840419393,1.1206661512241123
Il17b,-2.058920907664138,1.2426952420737205
Jmjd8,-2.4094297971916987,1.2210467190613756
Disc1,-2.427327990775513,1.6988048643779856
Phtf1,1.3387055843717994,4.395380800942501
Des,2.2133900181229507,1.0639263655274438
LOC100362432,1.782370326021871,2.05239680629355
Ell,1.844505646276802,1.2517975599291253
Bbs1,2.1467964929904277,1.3053392170981006
Hsp90ab1,-1.9593692966422593,1.128061679899342
Psma5,-1.2985020738403086,2.0284803084066043
Lamtor2,1.7909227970419839,1.500411866988956
Ramp1,1.6542285591292465,1.6634050271451872
Slc7a6,-1.7205161341670334,1.1168058745868445
Ube2f,-1.2779019201474737,3.9960459036600136
Spata24,3.1672974881754006,2.3538751399091105
Sdf4,-1.7275258757640801,1.524531730672359
AABR07054400.1,-2.312495457898623,1.2141276361428135
Wdr90,1.3949180772946168,2.489544598332182
Npas4,1.782278897707559,1.7425132324941544
Psrc1,2.3507899964862387,1.8917374358100747
Mcrip2,-2.129271889860164,1.2897812080389865
Chpf,-1.6246514237893412,1.1025724388083114
Tut1,-1.5270512332109476,1.6543006872297819
Retreg3,1.5309604306450721,3.0892219031410106
Pcdhb5,2.2381006889200474,1.217520321600752
Arhgef1,1.0251290063573972,3.0952717888476577
Znrd1as,1.3900063330734727,2.0847355359022632
Mvp,1.0922792059760622,1.41108860473257
Homer3,-1.7214430539873051,1.6536091601932723
Pcgf6,2.0789575094442454,3.992938221749361
Gon4l,-2.03757262840945,2.1270799777468956
Asb1,-1.670001207151874,1.2387796890619898
Slc25a42,1.0094524765238375,1.8147660933972203
Vps4a,-2.092499247401136,1.3665632288704885
Fbxl12,2.181882777525144,1.6152746588709475
Tmed6,2.2380396398703906,2.1378317323898894
Borcs8,2.170265661038907,1.2299568057378705
Ascl2,4.404186009605863,1.1605085735430836
Slc26a6,1.58355779450924,1.0305619784875542
Tacc2,-1.704307126910498,1.370051324940835
Nrep,-2.2098293034837795,1.0103835832787342
Pik3c2a,1.1725897429979473,1.8862264659399721
Eif3k,1.4968672276645751,1.5925454077275913
Lipe,-1.150839301739268,1.456803331970234
Efna4,-2.1402853056051616,1.3489531700260606
RGD1305014,-1.1631720034962292,1.1469890947665387
Tssk6,1.5647725649792563,1.2259029964481005
Cfl1,-2.2739580029982025,1.3698531759263521
Ovol1,1.4865363302278025,1.0009938297850498
Vat1,1.7229017665303186,1.1817140083796922
Icam5,-1.153492995056978,1.7884601118053056
Sipa1l3,-1.2550008038526266,1.3062195073319558
Nbr1,-1.4580272796917315,1.370789722264576
Adar,1.1022227477160882,2.899732783335646
Map4,-1.1839256764526147,2.3404909870306665
Il6r,-1.371799201654292,1.41178241808633
Cspg5,-1.6011180659071655,1.2440537687870492
Lrfn3,-1.1810709670374542,1.024995558074712
Aplp1,2.127549510990979,1.1960501771036207
Keap1,-1.641131114798327,1.975711954585551
Cdc42ep2,3.9821497814234195,1.6144202011203936
Atxn7l3,-1.4915004167624184,1.3363478819349275
Ubtf,-1.7528004641715436,2.9062249505538915
Igflr1,3.5811557825849025,1.6828913846065778
Rasip1,1.2001970775447894,3.0658905214974244
Rfx5,1.511415280798083,1.0248739389372188
Osbp,-1.6254529502179644,1.0970314906102223
Fxyd7,-1.2200295745161844,2.9422907887387204
Olr336,1.3839779931489156,2.7591062041611876
Tmem143,1.1982959282825565,1.3541782737460075
Cers2,1.6928851088196772,1.0447835581459368
Plekho1,-1.188839207395694,2.7724371140257573
Vps45,1.5178561111658786,1.036566337617077
Naa40,1.9191746627339876,1.5753192378955725
Rbm8a,-2.098109024059861,1.4714902373883831
Pias3,1.488989774869408,1.0868678743328435
Pced1a,-2.0124293124371135,1.191614195108121
Rbbp5,-1.4024251241779286,2.2791353163404495
Sprtn,-1.6839783217688384,1.7802723521190722
Mthfd2l,-2.3789522461025214,1.2342291801822038
LOC100363452,-2.9823074267120973,1.2547564582374884
Rbbp4,-1.0693126692261734,1.9682749706633287
Akt3,-1.065214522686077,1.0486229690193496
AABR07028349.1,2.273266561620544,1.4183784616427184
Mettl26,1.3207299039603668,3.2605683448340748
Frem2,-1.230243737683361,1.2460346318869637
Hsf1,-1.1102186603904862,2.687719759987719
Id1,1.8099285136736722,1.2905790829278085
Ffar4,1.5707345478424053,1.3535800826059863
Zfp541,2.488957419459627,2.7777439056584763
Cyb561d2,1.2549307763304707,2.1756259865117356
Tecpr2,1.2562079553112422,2.113697579988251
Zbtb40,2.1139170717362012,1.4176369947999699
Rint1,-1.8316627457517138,1.0170975721932587
Smc2,-1.5724715095878314,1.3703763721483617
Ccdc78,2.734495005491292,1.1280277123334546
Zc2hc1a,1.4192615904897319,3.7153393733207025
Crtc1,-1.1826788012705467,1.0861587839758104
AABR07018437.1,1.2813246649691377,1.0919329191230345
Trim50,-1.779060811050446,1.043741836637566
Sgo1,2.1449898968322114,1.7929144567574542
Ddias,1.9085944655340097,1.2858282374108914
Trex1,1.8151680313920175,1.042727159831194
Nudt12,2.0565324300672523,1.1614443227805835
Mrps10,-1.7111193347810867,1.8625062862930684
Tp53i13,1.0250672170330064,3.626093925129133
Dlg2,1.8679401147364754,1.1859937999032288
Ccdc73,1.1200469014945433,1.674494298605374
RGD1561113,1.6556218197122001,1.232109967484101
Fbxo22,-1.715256520487793,2.213899911545819
Tmem126b,2.2836626926583845,2.177899788155766
Arhgap23,-1.4291626626973517,1.0479327927863131
Emcn,2.253058080800944,2.8729959984542197
Serhl2,-2.485803465331798,1.2736609288267071
LOC100360828,2.797718427142609,2.1527184415418628
Col11a1,1.8499679797568365,1.1693043390291105
Tmem201,-1.6711946351225044,1.3122355769925427
AABR07063929.1,1.99591287420241,2.1686193998519547
Trappc10,-1.2089661066469901,1.2672312065856735
Anks6,-2.552310733865464,1.1781028653678993
Tspan1,1.2117399171930467,1.4213387174053862
Parp14,1.6449461829106777,2.559060094764236
Tbc1d2,1.5940010199234436,1.175690574539476
Proca1,-1.8321082879572204,2.278453579046329
Amer3,-1.231745714695931,1.689080095124943
Zfp791,1.6404240549583695,1.7611741194638404
Zdbf2,1.3683295749807163,1.1827606458126039
Aco2,1.7375620592945,1.1536422938449986
Zkscan2,1.9076060289769587,1.2766599156585199
Ngp,-2.0107807270659093,1.0438338369905096
Enkd1,2.919522950053296,1.4662819543984462
Nbas,1.471451437253336,1.859825587860487
Lyrm1,2.064973291500329,1.2098999127277237
Mfsd4b,2.604579971257526,1.363201424172181
Ckap2,4.049229829180439,1.702586358907781
Izumo1,1.5467075782975714,1.0941747522650442
Tp73,-2.79502664899861,1.28536598146734
Tnrc6b,-1.8443522178153822,1.0795799309700238
Cox10,1.2765310926882034,2.0570181756305006
Ppp1r1c,1.7515336449960475,2.2173442825835723
Tal1,-3.175413055132515,1.1400513277862445
Nanos1,-1.3426458202332774,2.654656071197036
Spindoc,-1.5368961101664558,1.1794920586566755
Ltk,-1.7385514334435876,1.186477785313898
Zfat,-2.1564226298241254,1.1385342014930917
Tmem130,-1.9277292380772804,1.140189863441949
Map3k13,1.4122625852447277,1.1569128727467823
Rrm2b,-1.2530962730416078,1.7640655183666136
Dctn2,-1.6048395129847346,1.579020097290729
Fbxl6,1.6662080080971888,2.169918661547567
Apbb2,2.445268604967289,1.5932807569022294
Armh3,3.930464469392162,1.3308677718642266
Vwa2,1.2412608615935383,3.3438892770226682
Sez6l,-1.799981886671298,1.8534429903386027
Abhd1,-2.4658804594506187,1.7446478261993659
Tns3,1.6607309476796275,1.362934304433143
Ptma,-1.5851912384056819,4.396358884730285
Wdr86,2.3179199336391516,1.3701049117351223
Crk,-1.6292808757091075,2.392853509283841
Ccdc102a,1.2148592724403395,1.5735030694468612
Cavin2,-1.7470626482597675,6.0105999886543735
Zfp26,1.9289239452298923,1.2058552538099447
Pex1,1.0286081644638259,1.5428663162176355
AABR07045485.1,2.2889570146435134,1.429456839486073
Slc10a4,3.0274809063454176,1.941910557020751
Prmt1,-1.8778847721006793,1.5955915842361121
Tmem202,3.7923533095644744,1.0431084987116215
Adpgk,1.4037751977440487,1.1429581335457573
AABR07049299.1,1.3075355675481404,1.0176817514367587
Hk3,1.3347979140435122,2.134120200452572
Ppp6r2,1.0467211524493372,1.0290253743527058
Ndufs5,2.522405396437152,1.4396257197041713
Dennd2a,1.5058740760159903,2.5153217508538748
Mpzl3,1.6278712179081276,1.3736838820781323
Usp47,1.4472095273786538,1.6251387127298762
Arsk,1.2882418642308018,1.3743290504197303
Tril,-1.473864770063578,1.2063251313158643
Cyren,1.1330537718567901,4.4630470936730084
Dbndd1,1.2243068709103266,1.1696154323008057
AABR07069466.1,1.4352537062042312,1.589426412009582
LOC691921,-2.7146058713530605,1.4762031116221193
Usp54,1.0930136421026082,1.4118431293946574
Ggact,1.1297588316913794,1.0837005594753328
Atp5mf,1.2086606960215653,2.518261165601592
Zc2hc1c,1.9451985811600507,1.1996127558328609
Birc6,1.8109015218516382,1.530122500553357
Rbm27,1.4438419943626695,1.3868275310908555
Pcdhga7,-1.5630475578866858,1.7956745635117632
Pcdhga5,-2.883350105140102,1.0161387600555558
Ttc39d,2.9180625148532173,1.0550296387167892
Cd27,1.4933158535897553,1.2950893186338956
Rps25,2.004007999034614,2.181244877837946
Rtel1,1.4500585726929913,1.446032204281193
Ndufv3,1.1439294110434401,1.1836203483956667
Elp5,-1.4957410325873401,1.2886700279089802
Usp32,-1.3801302327143063,2.223768403676242
Cndp1,3.321338304694794,1.1661492753450438
Trpm3,1.0475197602286248,1.175734122740069
Nit2,1.1313350075954798,1.38649819104286
Map7d3,2.624097463755,2.709598843119547
Ptk2b,-1.991103145689722,1.2119243936707234
Cfap44,-2.511723406465847,1.0325408532153126
Apobec4,1.319250258430295,1.125990736897258
Psmd3,-1.1250595208271046,1.1511673922448298
Asmtl,-1.7620608043636192,1.07445558979174
Sh3bgr,4.217242330541461,1.2547272196630412
Tppp,-1.5719002879335897,1.1983793981320277
AABR07032255.1,-1.5164950488951026,1.0067625292499438
Npepl1,2.004707540386147,1.1951056199915835
Wdr1,-1.3186844212741402,2.361460962463083
Msgn1,1.7951531185701406,2.2490490627832056
AABR07052523.1,-2.066227389895594,1.5143887743827549
Usp30,-1.5427408066466468,3.171872946706117
Edar,1.6637138607188104,3.5923185447556727
Kif26b,-1.4344173047958906,1.2635898038215745
Brpf3,-1.9064296936231444,1.1075151941841384
Map10,-1.5446018553461194,2.2867298718714166
Ctcfl,3.0651743824371662,1.1966798364034916
Fbxw5,1.018753534324367,1.3529676665553123
Gsto1,1.9967029944162848,1.3956464345809438
Vom1r45,1.4860796471467372,1.9139783969442714
Zbed3,2.1217070862170617,1.1857596827576518
Shisa6,-1.2020706618208998,1.054821066115385
Hirip3,1.9460408783015246,1.3326292582526797
